Customer,Churn,Card,Start_Date,Customer_Service_Calls,Credit_Limit,Total_Revolving_Balance,Average_Open_To_Buy,Average_Utilisation_Ratio,Age,Gender,Education,Marital_Status,Dependents,Income
767267096,Yes,Silver,2020-07-01,4,2190.0,0,2190.0,0.0,36.0,F,Primary level,Divorced,0,€30K - €50K
810846019,No,Silver,2019-04-01,2,1687.0,992,695.0,0.588,54.0,M,Second level,Divorced,4,€80K - €100K
826989563,Yes,Silver,2019-01-01,2,3556.0,0,3556.0,0.0,56.0,F,Second level,Single,1,Less than €30K
823149442,No,Silver,2019-12-01,2,18349.0,1209,17140.0,0.066,49.0,M,Unknown,Single,1,€50K - €80K
714939340,No,Silver,2020-04-01,3,1762.0,1224,538.0,0.695,44.0,F,Second level,Married,4,Less than €30K
764965082,No,Silver,2020-04-01,1,8064.0,2417,5647.0,0.3,44.0,F,Unknown,Single,3,Unknown
823923919,No,Silver,2020-05-01,3,3192.0,2517,675.0,0.789,38.0,M,Primary level,Single,2,€80K - €100K
743596793,No,Silver,2019-06-01,3,3186.0,968,2218.0,0.304,54.0,F,PhD,Single,0,Less than €30K
826507556,Yes,Silver,2021-09-01,4,2106.0,238,1868.0,0.113,38.0,M,Unknown,Married,1,€100K +
799530324,No,Silver,2019-03-01,2,10021.0,1617,8404.0,0.161,58.0,M,Graduate,Married,1,€50K - €80K
792026372,Yes,Silver,2020-05-01,6,7385.0,1817,5568.0,0.246,38.0,F,Post LC,,2,Less than €30K
736016906,No,Silver,2018-11-01,3,9519.0,1936,7583.0,0.203,54.0,M,Second level,Married,2,€80K - €100K
757521191,Yes,Platinum,2019-12-01,1,15109.0,897,14212.0,0.059,,F,Graduate,Single,2,Less than €30K
769382755,No,Silver,2020-03-01,2,6272.0,1434,4838.0,0.229,46.0,M,Graduate,Single,2,€50K - €80K
749647499,No,Silver,2020-01-01,1,20614.0,0,20614.0,0.0,50.0,M,Unknown,Divorced,2,€80K - €100K
754193453,No,Silver,2019-11-01,2,7357.0,1069,6288.0,0.145,54.0,M,Second level,Married,5,€50K - €80K
752798517,No,Gold,2020-01-01,2,32156.0,1791,30365.0,0.056,54.0,F,Unknown,Married,4,Unknown
793017841,No,Silver,2019-06-01,2,2174.0,785,1389.0,0.361,,F,Graduate,Married,3,Less than €30K
751886951,No,Silver,2020-11-01,3,1438.3,743,695.3,0.517,37.0,F,Post LC,Single,2,€30K - €50K
724179867,No,Silver,2019-11-01,1,8475.0,1385,7090.0,0.163,46.0,M,Graduate,Divorced,3,€80K - €100K
776828796,No,Silver,2019-11-01,2,19709.0,1924,17785.0,0.098,52.0,M,Second level,Single,1,€100K +
821532387,No,Gold,2021-04-01,3,34516.0,2517,31999.0,0.073,34.0,M,Second level,Single,3,€80K - €100K
718299799,No,Silver,2019-02-01,2,2340.0,1612,728.0,0.689,60.0,M,Primary level,,5,€80K - €100K
815986040,No,Silver,2020-10-01,1,13056.0,1890,11166.0,0.145,46.0,M,Primary level,Married,1,€50K - €80K
796356174,No,Silver,2020-09-01,3,9830.0,2055,7775.0,0.209,42.0,F,Graduate,Single,4,Unknown
823033203,No,Silver,2020-01-01,1,1829.0,0,1829.0,0.0,64.0,F,Primary level,Single,0,Less than €30K
745075116,No,Silver,2019-10-01,3,5024.0,2209,2815.0,0.44,44.0,F,Post LC,,3,Less than €30K
816936685,Yes,Silver,2018-10-01,3,11619.0,0,11619.0,0.0,63.0,M,Graduate,Single,0,€50K - €80K
818259399,No,Silver,2020-01-01,2,2912.0,1501,1411.0,0.515,52.0,M,Graduate,Married,4,Less than €30K
813355349,Yes,Silver,2019-08-01,4,5984.0,0,5984.0,0.0,49.0,F,Unknown,Single,2,Unknown
820908550,No,Silver,2020-02-01,2,2209.0,0,2209.0,0.0,43.0,F,Graduate,Married,2,Less than €30K
800934329,No,Silver,2020-11-01,4,18889.0,1880,17009.0,0.1,32.0,M,Graduate,Single,1,Unknown
723424686,No,Silver,2018-09-01,2,2939.0,1999,940.0,0.68,61.0,M,Graduate,Married,0,€30K - €50K
763379714,No,Silver,2019-12-01,2,20708.0,1357,19351.0,0.066,50.0,M,Graduate,Married,1,€50K - €80K
825373280,No,Silver,2019-03-01,3,3640.0,659,2981.0,0.181,50.0,M,Primary level,Married,0,€50K - €80K
805051414,Yes,Silver,2020-01-01,5,5662.0,1484,4178.0,0.262,53.0,M,Graduate,Single,4,€50K - €80K
720300083,No,Silver,2020-04-01,3,1724.0,0,1724.0,0.0,44.0,F,Unknown,Single,3,Less than €30K
816514997,No,Silver,2018-07-01,2,3009.0,721,2288.0,0.24,65.0,F,Post LC,Single,2,€30K - €50K
708948669,No,Silver,2020-05-01,4,3072.0,1970,1102.0,0.641,38.0,F,PhD,Single,3,Unknown
818533745,,Silver,2020-01-01,2,18551.0,1434,17117.0,0.077,53.0,M,Graduate,Single,2,€100K +
753310600,No,Silver,2020-10-01,3,1438.3,0,1438.3,0.0,42.0,F,Post LC,Single,4,Less than €30K
734839057,Yes,Silver,2019-09-01,6,9502.0,2457,7045.0,0.259,44.0,M,Graduate,Married,3,€30K - €50K
759283134,No,Silver,2020-01-01,1,7199.0,1235,5964.0,0.172,46.0,F,Unknown,,3,Less than €30K
786501193,Yes,Silver,2020-03-01,3,1640.0,1444,196.0,0.88,42.0,M,Graduate,Married,3,€30K - €50K
765662919,No,Silver,2020-01-01,4,9916.0,0,9916.0,0.0,26.0,M,Graduate,Married,0,Less than €30K
748733318,No,Silver,2019-08-01,2,16031.0,2245,13786.0,0.14,56.0,F,Post LC,Single,5,Unknown
811995239,No,Silver,2021-06-01,3,6628.0,1735,4893.0,0.262,39.0,M,Primary level,Single,2,€30K - €50K
741768758,No,Silver,2019-08-01,2,26714.0,2517,24197.0,0.094,51.0,M,Post LC,Single,2,€100K +
783522006,No,Black,2021-02-01,3,34516.0,2070,32446.0,0.06,42.0,M,Primary level,Married,3,€100K +
740701527,No,Silver,2018-05-01,3,1573.0,653,920.0,0.415,65.0,M,PhD,Divorced,0,Less than €30K
732785917,No,Silver,2020-10-01,3,5800.0,1434,4366.0,0.247,45.0,M,Unknown,Married,2,€30K - €50K
758478028,Yes,Silver,2019-01-01,4,34516.0,0,34516.0,0.0,52.0,M,Graduate,Single,2,€80K - €100K
730909004,No,Silver,2020-01-01,2,21630.0,0,21630.0,0.0,,M,Graduate,Married,3,€80K - €100K
732187548,No,Silver,2020-05-01,3,1755.0,750,1005.0,0.427,38.0,F,Graduate,Single,0,Less than €30K
816035701,No,Silver,2020-06-01,1,7531.0,1692,5839.0,0.225,48.0,F,Graduate,Married,5,Less than €30K
757522167,No,Silver,2020-10-01,1,24134.0,1290,22844.0,0.053,48.0,M,PhD,Married,4,€80K - €100K
768352644,No,Silver,2019-05-01,2,11012.0,1328,9684.0,0.121,53.0,F,Post LC,Single,1,Unknown
792676804,No,Silver,2019-02-01,3,1997.0,0,1997.0,0.0,54.0,F,Second level,Married,2,Unknown
770495371,No,Silver,2020-05-01,3,28142.0,762,27380.0,0.027,49.0,M,Second level,Married,2,€80K - €100K
826296901,No,Silver,2020-01-01,3,4517.0,2238,2279.0,0.495,50.0,F,Second level,Single,1,Less than €30K
724150202,Yes,Silver,2020-10-01,1,6813.0,2332,4481.0,0.342,40.0,M,Second level,Married,3,€50K - €80K
752347573,No,Silver,2018-10-01,4,2001.0,1553,448.0,0.776,59.0,M,Second level,Single,4,€50K - €80K
733431451,No,Silver,2019-08-01,2,8074.0,2426,5648.0,0.3,48.0,F,Graduate,Married,3,Unknown
794931892,No,Silver,2020-01-01,1,11498.0,1577,9921.0,0.137,49.0,M,Unknown,Married,4,€50K - €80K
784761590,No,Silver,2020-06-01,1,1438.3,0,1438.3,0.0,,F,Unknown,Single,1,Less than €30K
808713058,No,Silver,2019-10-01,1,1555.0,0,1555.0,0.0,44.0,F,Primary level,,1,Less than €30K
740166083,No,Silver,2020-01-01,2,10216.0,1822,8394.0,0.178,40.0,M,Graduate,Single,4,€80K - €100K
768789591,No,Silver,2021-06-01,1,2766.0,1731,1035.0,0.626,31.0,F,MSc,Single,0,Less than €30K
720726686,No,Silver,2018-07-01,3,1848.0,1408,440.0,0.762,60.0,M,Graduate,Single,1,€30K - €50K
736383488,No,Silver,2021-01-01,2,2803.0,1747,1056.0,0.623,47.0,F,Unknown,Married,5,€30K - €50K
806383225,No,Silver,2020-01-01,2,5272.0,1515,3757.0,0.287,53.0,M,Graduate,Single,2,€80K - €100K
801014467,No,Silver,2020-01-01,4,23848.0,1967,21881.0,0.082,57.0,M,Unknown,Married,1,€100K +
761248275,Yes,Silver,2019-09-01,2,23128.0,1958,21170.0,0.085,52.0,M,Second level,Married,2,€50K - €80K
792159844,No,Silver,2020-01-01,1,9478.0,820,8658.0,0.087,50.0,F,Graduate,Divorced,4,Less than €30K
757111449,No,Silver,2020-01-01,4,1438.3,0,1438.3,0.0,58.0,F,MSc,Single,1,Less than €30K
793219778,No,Silver,2019-10-01,1,2847.0,2082,765.0,0.731,55.0,F,Graduate,Single,4,Less than €30K
719358556,No,Silver,2021-06-01,4,2907.0,1537,1370.0,0.529,33.0,F,Unknown,Married,2,€30K - €50K
824802442,No,Silver,2020-01-01,2,1438.3,1141,297.3,0.793,51.0,F,Unknown,Married,2,€30K - €50K
710787649,No,Silver,2020-01-01,1,1971.0,922,1049.0,0.468,56.0,F,Unknown,Married,2,Less than €30K
728131145,No,Silver,2021-04-01,3,1672.0,957,715.0,0.572,26.0,M,Second level,Single,0,€50K - €80K
798066169,Yes,Silver,2020-04-01,3,2859.0,2517,342.0,0.88,53.0,F,Unknown,Married,2,Less than €30K
801643705,No,Silver,2019-04-01,2,33951.0,0,33951.0,0.0,50.0,M,Unknown,Married,1,€80K - €100K
738396964,No,Silver,2020-04-01,4,14622.0,0,14622.0,0.0,43.0,F,Graduate,Divorced,3,Unknown
773650823,Yes,Silver,2019-09-01,1,1438.3,0,1438.3,0.0,52.0,M,Second level,,5,€50K - €80K
724558671,No,Silver,2020-03-01,2,34516.0,0,34516.0,0.0,50.0,M,Graduate,Single,4,€100K +
749119206,No,Silver,2020-01-01,2,5611.0,0,5611.0,0.0,51.0,M,Unknown,Single,3,€80K - €100K
755237796,Yes,Silver,2020-01-01,4,5735.0,0,5735.0,0.0,53.0,M,Graduate,Married,2,€30K - €50K
818661144,No,Silver,2020-01-01,4,3454.0,1603,1851.0,0.464,35.0,F,Graduate,Married,2,€30K - €50K
790851075,No,Silver,2018-11-01,5,16254.0,1518,14736.0,0.093,56.0,M,Primary level,Married,1,€100K +
713531008,No,Silver,2019-01-01,0,2774.0,0,2774.0,0.0,58.0,M,Graduate,Married,2,Less than €30K
759822071,No,Silver,2021-01-01,2,5830.0,1665,4165.0,0.286,33.0,F,Graduate,Single,1,€30K - €50K
765189393,Yes,Silver,2020-01-01,3,2300.0,0,2300.0,0.0,38.0,F,Graduate,Married,3,Less than €30K
799839520,Yes,Silver,2021-04-01,2,1784.0,577,1207.0,0.323,37.0,F,Graduate,Single,3,Less than €30K
713389416,No,Silver,2020-06-01,3,1586.0,1038,548.0,0.654,37.0,F,Second level,Married,3,€30K - €50K
806809312,No,Silver,2019-09-01,1,2096.0,1276,820.0,0.609,49.0,F,Post LC,Married,2,Less than €30K
819929696,No,Silver,2020-03-01,0,4862.0,0,4862.0,0.0,47.0,F,Unknown,Single,3,Less than €30K
827287412,No,Silver,2021-02-01,1,1438.3,0,1438.3,0.0,47.0,F,Graduate,Single,4,€30K - €50K
824575309,No,Silver,2020-02-01,1,4907.0,773,4134.0,0.158,51.0,M,Unknown,Divorced,4,€30K - €50K
823832017,No,Platinum,2020-01-01,2,34516.0,1823,32693.0,0.053,48.0,M,Graduate,Married,3,€100K +
719865288,No,Silver,2019-09-01,4,21794.0,1368,20426.0,0.063,50.0,M,Primary level,Single,2,€100K +
748607801,No,Silver,2019-11-01,3,9036.0,0,9036.0,0.0,49.0,M,Graduate,Single,4,€100K +
805975042,Yes,Silver,2019-06-01,2,1790.0,1474,316.0,0.823,53.0,F,PhD,Single,3,Unknown
783333698,No,Silver,2019-05-01,4,9274.0,2097,7177.0,0.226,52.0,M,Graduate,Married,1,€100K +
770601077,No,Gold,2020-01-01,1,15248.0,1242,14006.0,0.081,53.0,F,Primary level,Divorced,1,€30K - €50K
726472921,Yes,Silver,2018-11-01,3,24250.0,278,23972.0,0.011,55.0,M,Unknown,Divorced,2,€100K +
750023056,No,Silver,2020-08-01,2,2295.0,0,2295.0,0.0,,F,Graduate,Single,2,Less than €30K
776000605,Yes,Silver,2021-06-01,4,3100.0,2517,583.0,0.812,37.0,M,Post LC,Married,3,€50K - €80K
797388403,No,Silver,2020-01-01,2,8332.0,0,8332.0,0.0,47.0,F,Graduate,Single,3,Unknown
746703890,No,Silver,2020-01-01,3,21329.0,2119,19210.0,0.099,62.0,M,Second level,Single,0,Unknown
775604208,Yes,Silver,2021-08-01,4,6500.0,2517,3983.0,0.387,,M,Graduate,Married,1,€50K - €80K
765412635,No,Silver,2020-02-01,2,5195.0,0,5195.0,0.0,53.0,F,Unknown,Single,4,Less than €30K
797789817,No,Gold,2019-07-01,2,34516.0,1527,32989.0,0.044,55.0,M,Post LC,Single,2,€100K +
824942132,No,Silver,2020-01-01,1,1536.0,801,735.0,0.521,30.0,F,Second level,Single,0,Less than €30K
771389562,No,Silver,2019-04-01,0,3272.0,1896,1376.0,0.579,51.0,M,Post LC,Single,3,€30K - €50K
821988938,No,Gold,2019-07-01,1,12675.0,2422,10253.0,0.191,57.0,F,Post LC,,3,Less than €30K
827348216,Yes,Silver,2019-09-01,3,7979.0,0,7979.0,0.0,45.0,M,Graduate,Married,3,€30K - €50K
826541342,No,Silver,2020-01-01,2,1438.3,0,1438.3,0.0,50.0,F,Post LC,Single,4,Less than €30K
772303389,Yes,Silver,2020-01-01,3,1438.3,361,1077.3,0.251,55.0,F,Unknown,Married,1,Less than €30K
823872077,No,Silver,2021-08-01,3,3119.0,1328,1791.0,0.426,26.0,F,Graduate,Single,0,€30K - €50K
792949400,Yes,Silver,2020-03-01,2,1837.0,875,962.0,0.476,53.0,M,Unknown,Married,2,€80K - €100K
799803668,No,Silver,2020-01-01,1,1543.0,1041,502.0,0.675,,F,Unknown,Single,2,Less than €30K
778843458,No,Silver,2019-11-01,2,10039.0,1600,8439.0,0.159,46.0,F,Primary level,Divorced,4,Unknown
817957644,Yes,Silver,2018-09-01,2,14458.0,2017,12441.0,0.14,59.0,M,Primary level,Single,0,€30K - €50K
756372375,No,Silver,2020-07-01,3,3103.0,2399,704.0,0.773,43.0,F,Graduate,Married,5,Less than €30K
803153229,No,Silver,2020-04-01,2,13513.0,1495,12018.0,0.111,53.0,M,Primary level,Divorced,3,€50K - €80K
727995714,Yes,Silver,2020-01-01,3,3022.0,895,2127.0,0.296,52.0,M,PhD,Married,3,€80K - €100K
790958777,No,Silver,2019-08-01,2,9352.0,1429,7923.0,0.153,51.0,F,Graduate,Single,1,Unknown
750313757,No,Silver,2020-01-01,2,3973.0,0,3973.0,0.0,50.0,F,Unknown,Single,4,Less than €30K
737123387,No,Silver,2020-01-01,2,34516.0,1839,32677.0,0.053,49.0,M,Unknown,,5,€100K +
749579624,No,Silver,2018-10-01,3,5711.0,0,5711.0,0.0,62.0,M,Graduate,Single,1,€80K - €100K
808391223,No,Silver,2020-01-01,2,2615.0,1772,843.0,0.678,53.0,F,Second level,Single,1,Less than €30K
817511117,No,Silver,2019-08-01,2,23271.0,1262,22009.0,0.054,45.0,M,Primary level,,2,€80K - €100K
787944837,Yes,Silver,2020-08-01,6,2547.0,1965,582.0,0.771,37.0,F,Graduate,Married,2,€30K - €50K
774645834,No,Silver,2021-10-01,3,2158.0,1695,463.0,0.785,26.0,M,Primary level,Single,0,€30K - €50K
734212689,No,Gold,2019-02-01,1,13565.0,0,13565.0,0.0,55.0,F,Graduate,Single,2,Less than €30K
739650909,No,Silver,2020-04-01,1,34516.0,975,33541.0,0.028,46.0,M,Graduate,Divorced,3,€80K - €100K
741715675,No,Silver,2019-12-01,2,29219.0,0,29219.0,0.0,56.0,M,Post LC,Married,5,€80K - €100K
770297098,No,Silver,2020-01-01,3,1896.0,1119,777.0,0.59,47.0,M,Graduate,Single,3,€50K - €80K
767888326,No,Silver,2020-03-01,1,2429.0,1687,742.0,0.695,44.0,F,Post LC,Single,2,Less than €30K
812698956,No,Silver,2020-05-01,2,12725.0,1759,10966.0,0.138,44.0,M,Unknown,Married,3,€100K +
736540981,No,Silver,2019-08-01,2,18749.0,1314,17435.0,0.07,51.0,M,Unknown,Single,1,€80K - €100K
760106496,No,Silver,2018-08-01,4,34516.0,2099,32417.0,0.061,57.0,M,Primary level,Single,2,€80K - €100K
736587744,No,Gold,2019-06-01,2,28673.0,0,28673.0,0.0,51.0,M,Second level,Single,1,€50K - €80K
780682031,No,Silver,2020-01-01,1,15100.0,2004,13096.0,0.133,49.0,M,Unknown,Single,4,€50K - €80K
825398063,No,Silver,2018-11-01,1,1698.0,0,1698.0,0.0,56.0,F,Unknown,Single,1,Less than €30K
768089957,Yes,Silver,2020-01-01,4,3802.0,1300,2502.0,0.342,42.0,F,Post LC,Single,3,Less than €30K
771924389,Yes,Silver,2019-05-01,2,3201.0,2517,684.0,0.786,54.0,F,Graduate,Single,4,Less than €30K
735250182,No,Silver,2019-08-01,3,7553.0,660,6893.0,0.087,47.0,F,Unknown,Married,3,€30K - €50K
798357726,No,Silver,2020-01-01,2,3342.0,2517,825.0,0.753,49.0,F,Graduate,Single,4,Less than €30K
796028448,Yes,Silver,2020-09-01,2,3744.0,0,3744.0,0.0,34.0,M,MSc,Single,3,€30K - €50K
791438665,No,Silver,2020-01-01,3,23000.0,1097,21903.0,0.048,49.0,F,Second level,,4,Unknown
734422775,No,Silver,2019-07-01,2,6805.0,1448,5357.0,0.213,48.0,M,Unknown,Married,3,€80K - €100K
733030599,No,Silver,2020-10-01,2,4009.0,1361,2648.0,0.339,48.0,F,Second level,Married,2,Unknown
769045772,No,Silver,2020-01-01,1,8014.0,1250,6764.0,0.156,50.0,M,Unknown,Married,2,€50K - €80K
783735277,No,Silver,2020-01-01,3,6905.0,2303,4602.0,0.334,58.0,M,Graduate,Married,4,€50K - €80K
714004011,No,Silver,2021-07-01,2,2033.0,1471,562.0,0.724,26.0,F,Primary level,Single,0,€30K - €50K
818326670,No,Silver,2020-03-01,3,5323.0,2301,3022.0,0.432,38.0,M,Graduate,Married,3,€50K - €80K
746158004,No,Silver,2020-01-01,3,11213.0,0,11213.0,0.0,39.0,F,Unknown,Single,1,€30K - €50K
827257139,No,Silver,2020-01-01,5,8418.0,2051,6367.0,0.244,37.0,M,Second level,Single,3,€50K - €80K
779398328,No,Silver,2020-01-01,4,10111.0,868,9243.0,0.086,48.0,M,Second level,Single,3,€80K - €100K
786762747,No,Silver,2020-08-01,1,6380.0,1238,5142.0,0.194,42.0,M,Second level,Single,3,€80K - €100K
739351821,No,Silver,2020-01-01,3,2567.0,0,2567.0,0.0,63.0,M,Second level,Married,0,€50K - €80K
751125192,Yes,Gold,2019-07-01,2,34516.0,230,34286.0,0.007,55.0,M,Graduate,Single,4,€80K - €100K
714494927,No,Silver,2020-02-01,2,1535.0,700,835.0,0.456,50.0,M,Graduate,Married,4,€50K - €80K
709721642,No,Silver,2021-02-01,4,5403.0,1854,3549.0,0.343,36.0,M,Graduate,,0,Less than €30K
777236922,Yes,Silver,2019-09-01,3,6185.0,1960,4225.0,0.317,53.0,M,Primary level,,5,€30K - €50K
757908376,No,Silver,2020-09-01,2,5260.0,1116,4144.0,0.212,36.0,M,Primary level,Divorced,1,€100K +
822507277,No,Silver,2021-06-01,2,21615.0,570,21045.0,0.026,31.0,M,Graduate,Divorced,0,€80K - €100K
723283894,No,Silver,2019-04-01,0,1757.0,0,1757.0,0.0,51.0,F,Unknown,Single,2,Less than €30K
800211120,No,Silver,2021-01-01,4,6231.0,0,6231.0,0.0,47.0,M,Post LC,Married,4,€50K - €80K
758270331,No,Silver,2019-11-01,1,2883.0,1732,1151.0,0.601,45.0,F,MSc,Married,3,Unknown
805323069,No,Silver,2020-03-01,4,4249.0,1562,2687.0,0.368,47.0,M,Graduate,,2,€50K - €80K
827131072,No,Silver,2020-07-01,2,7386.0,656,6730.0,0.089,47.0,M,Post LC,Married,4,€30K - €50K
709947481,No,Silver,2019-04-01,4,2420.0,2379,41.0,0.983,51.0,F,Graduate,Single,3,Unknown
754990652,No,Silver,2020-07-01,3,4539.0,2053,2486.0,0.452,44.0,F,Post LC,Single,3,Less than €30K
802434963,No,Silver,2018-09-01,2,2486.0,1464,1022.0,0.589,60.0,M,Unknown,Single,1,Less than €30K
775721357,No,Silver,2020-12-01,4,11922.0,792,11130.0,0.066,33.0,F,Second level,Single,2,Unknown
717946350,No,Silver,2020-07-01,3,10136.0,0,10136.0,0.0,42.0,F,Second level,Single,3,€30K - €50K
754251245,No,Silver,2020-01-01,4,34516.0,888,33628.0,0.026,51.0,M,Primary level,Single,2,€100K +
715339961,No,Silver,2019-08-01,2,2555.0,1815,740.0,0.71,49.0,F,Unknown,Single,2,Less than €30K
803153230,No,Silver,2021-04-01,3,3624.0,1641,1983.0,0.453,41.0,F,Graduate,Single,2,Less than €30K
708989291,No,Silver,2019-09-01,1,2110.0,844,1266.0,0.4,,F,Graduate,Single,4,Less than €30K
813563001,No,Gold,2020-11-01,2,32349.0,1630,30719.0,0.05,45.0,M,Unknown,Single,2,€50K - €80K
802293418,No,Silver,2019-08-01,4,23742.0,0,23742.0,0.0,51.0,M,Post LC,Married,2,€100K +
748825685,No,Silver,2018-12-01,1,2481.0,1925,556.0,0.776,60.0,F,Second level,Single,1,Less than €30K
777612048,No,Silver,2020-02-01,3,1786.0,1316,470.0,0.737,46.0,F,Unknown,Single,4,€30K - €50K
792632482,No,Silver,2020-01-01,0,5987.0,1405,4582.0,0.235,37.0,M,Graduate,Divorced,3,€30K - €50K
824258017,Yes,Silver,2020-12-01,3,4277.0,2186,2091.0,0.511,41.0,M,Unknown,Divorced,2,€30K - €50K
787407616,No,Silver,2021-04-01,0,2158.0,1729,429.0,0.801,31.0,M,Graduate,Married,0,€30K - €50K
718144356,No,Silver,2019-04-01,1,1438.3,0,1438.3,0.0,56.0,M,Graduate,Married,2,€30K - €50K
781258294,No,Silver,2019-12-01,2,2449.0,0,2449.0,0.0,45.0,M,Post LC,Divorced,3,€30K - €50K
727225200,No,Silver,2020-09-01,4,19279.0,1427,17852.0,0.074,40.0,M,Second level,Single,2,€80K - €100K
798329550,No,Silver,2019-06-01,3,2306.0,2200,106.0,0.954,54.0,F,Second level,Married,1,Less than €30K
749075300,No,Silver,2019-12-01,2,18085.0,747,17338.0,0.041,50.0,M,Unknown,Married,2,€50K - €80K
708189008,No,Silver,2020-01-01,1,5642.0,541,5101.0,0.096,54.0,F,Second level,Married,3,Less than €30K
771371739,No,Silver,2020-07-01,2,9139.0,1620,7519.0,0.177,45.0,F,Second level,Married,4,Unknown
782921377,No,Silver,2020-12-01,3,2608.0,1799,809.0,0.69,37.0,M,Second level,Single,1,€30K - €50K
820188174,Yes,Silver,2020-09-01,2,7225.0,0,7225.0,0.0,38.0,F,Second level,Married,2,€30K - €50K
719557753,No,Silver,2020-10-01,3,4461.0,900,3561.0,0.202,41.0,M,MSc,Single,2,€30K - €50K
801828963,No,Silver,2020-09-01,2,1794.0,1019,775.0,0.568,40.0,F,Primary level,Married,2,Less than €30K
789027068,Yes,Silver,2019-09-01,4,14973.0,0,14973.0,0.0,49.0,M,Graduate,Married,1,€30K - €50K
790059498,No,Silver,2020-03-01,2,19373.0,1142,18231.0,0.059,42.0,F,Graduate,,2,Unknown
713345122,No,Silver,2020-01-01,4,1713.0,0,1713.0,0.0,,F,Primary level,,3,Less than €30K
792070265,No,Silver,2020-01-01,1,3999.0,721,3278.0,0.18,57.0,F,Second level,Married,3,Less than €30K
721198002,No,Silver,2021-02-01,3,1924.0,971,953.0,0.505,36.0,F,Post LC,,2,Less than €30K
778498945,Yes,Silver,2020-01-01,2,10834.0,0,10834.0,0.0,48.0,M,Graduate,Single,4,€80K - €100K
774717992,No,Silver,2020-11-01,1,11726.0,1925,9801.0,0.164,37.0,M,Second level,Married,1,€100K +
774027271,No,Silver,2019-11-01,2,2033.0,1037,996.0,0.51,,F,Graduate,Married,1,Less than €30K
787099378,No,Silver,2021-01-01,2,9711.0,972,8739.0,0.1,32.0,M,Graduate,Married,1,€30K - €50K
722680366,No,Silver,2018-05-01,4,3094.0,2266,828.0,0.732,65.0,F,Graduate,Married,0,Less than €30K
714494778,No,Silver,2020-01-01,1,3600.0,2072,1528.0,0.576,43.0,F,Second level,Married,4,Less than €30K
803159325,No,Silver,2019-08-01,2,3784.0,2517,1267.0,0.665,54.0,F,Second level,Married,1,Less than €30K
828277434,No,Silver,2020-01-01,2,7595.0,1032,6563.0,0.136,26.0,F,Unknown,Single,0,Unknown
810843052,Yes,Silver,2020-04-01,3,7591.0,0,7591.0,0.0,41.0,M,MSc,,3,€80K - €100K
762163312,Yes,Silver,2020-01-01,3,2566.0,1079,1487.0,0.42,52.0,F,Graduate,Married,3,Less than €30K
747345443,No,Silver,2020-06-01,2,8687.0,1146,7541.0,0.132,39.0,M,Graduate,Married,2,€30K - €50K
771257202,No,Silver,2019-11-01,3,3897.0,2296,1601.0,0.589,48.0,F,Graduate,Single,4,€30K - €50K
789601439,No,Silver,2020-03-01,4,4702.0,0,4702.0,0.0,50.0,M,Graduate,Married,1,€50K - €80K
787825930,No,Gold,2021-05-01,3,34516.0,2136,32380.0,0.062,32.0,M,Primary level,Single,2,€80K - €100K
814850532,Yes,Silver,2020-01-01,2,2317.0,0,2317.0,0.0,50.0,M,MSc,Single,1,€50K - €80K
794633605,No,Silver,2020-01-01,2,5918.0,842,5076.0,0.142,49.0,F,MSc,Married,3,€30K - €50K
718022078,No,Silver,2019-07-01,1,2404.0,1109,1295.0,0.461,53.0,F,Graduate,Married,3,Less than €30K
810414754,No,Silver,2020-03-01,3,17818.0,1451,16367.0,0.081,44.0,M,Primary level,Single,4,€100K +
