Customer,Account
769978528,Credit Card
769978528,Joint
769978528,On Demand Deposit
769978528,Deposit
769978528,Mortgage
769978528,Current
769887172,Mortgage
769887172,Current
769887172,On Demand Deposit
769887172,Loan
769887172,Credit Card
769887172,Investment
722434152,Credit Card
722434152,Current
722434152,Deposit
800781238,Deposit
800781238,Investment
800781238,Current
800781238,Mortgage
800781238,Credit Card
722657524,Investment
722657524,Joint
722657524,Deposit
722657524,Credit Card
722657524,Current
722657524,Deposit
712100019,Investment
712100019,Current
712100019,Credit Card
712100019,Mortgage
712100019,Investment
771415217,Investment
771415217,Mortgage
771415217,Current
771415217,Credit Card
771415217,Loan
739726676,Credit Card
739726676,Investment
739726676,On Demand Deposit
739726676,Deposit
739324881,Mortgage
739324881,Joint
739324881,Credit Card
739324881,Deposit
739324881,Investment
777251799,Investment
777251799,Current
777251799,On Demand Deposit
777251799,Credit Card
786524120,Credit Card
786524120,Deposit
786524120,Current
786524120,Investment
780101348,Current
780101348,Investment
780101348,On Demand Deposit
780101348,Loan
780101348,Credit Card
732353854,On Demand Deposit
732353854,Credit Card
732353854,Current
753620213,Credit Card
753620213,Joint
753620213,Investment
753620213,On Demand Deposit
753620213,Deposit
753620213,Current
797271115,Current
797271115,Investment
797271115,Deposit
797271115,Credit Card
797271115,Mortgage
786872613,Credit Card
786872613,Current
786872613,On Demand Deposit
709837768,On Demand Deposit
709837768,Investment
709837768,Credit Card
709837768,Mortgage
709837768,Current
746479653,Credit Card
746479653,Joint
746479653,Mortgage
746479653,On Demand Deposit
746479653,Current
809831053,On Demand Deposit
809831053,Credit Card
809831053,Mortgage
809831053,Deposit
809831053,Joint
809831053,Investment
747118805,Current
747118805,Credit Card
747118805,On Demand Deposit
750552949,On Demand Deposit
750552949,Credit Card
750552949,Current
770763293,Credit Card
770763293,Deposit
770763293,Mortgage
770763293,Loan
770763293,Current
808011822,Current
808011822,Credit Card
808011822,Deposit
712442524,On Demand Deposit
712442524,Mortgage
712442524,Current
712442524,Loan
712442524,Credit Card
790330886,Current
790330886,Credit Card
790330886,Mortgage
790330886,Investment
712744156,Loan
712744156,Credit Card
712744156,Investment
712744156,Deposit
712744156,Mortgage
712744156,On Demand Deposit
746049225,Credit Card
746049225,Current
746049225,Deposit
746049225,Investment
757908376,Credit Card
757908376,Mortgage
757908376,Investment
757908376,Deposit
757908376,Joint
757908376,Current
800073140,Credit Card
800073140,Deposit
800073140,Current
813275163,Current
813275163,Credit Card
813275163,On Demand Deposit
813275163,Investment
801540831,Joint
801540831,Mortgage
801540831,Deposit
801540831,Credit Card
758478028,On Demand Deposit
758478028,Current
758478028,Deposit
758478028,Credit Card
758478028,Loan
758478028,Mortgage
805206680,Credit Card
805206680,Current
805206680,Deposit
779960297,Current
779960297,Credit Card
779960297,Mortgage
714591728,On Demand Deposit
714591728,Investment
714591728,Current
714591728,Credit Card
812977609,On Demand Deposit
812977609,Credit Card
812977609,Mortgage
812977609,Current
797306759,Current
797306759,Credit Card
797306759,On Demand Deposit
818674438,Joint
818674438,Investment
818674438,Loan
818674438,Current
818674438,Deposit
818674438,Credit Card
807780595,On Demand Deposit
807780595,Investment
807780595,Credit Card
807780595,Current
807780595,Joint
800341159,Investment
800341159,Current
800341159,On Demand Deposit
800341159,Credit Card
741762924,Joint
741762924,Deposit
741762924,Investment
741762924,Credit Card
741762924,Current
741762924,Mortgage
820525552,Current
820525552,Credit Card
820525552,Mortgage
820525552,On Demand Deposit
783839989,On Demand Deposit
783839989,Credit Card
783839989,Current
733639039,Current
733639039,Investment
733639039,Credit Card
733639039,Mortgage
786507322,Deposit
786507322,Current
786507322,Credit Card
816047519,Investment
816047519,Current
816047519,On Demand Deposit
816047519,Credit Card
737163462,On Demand Deposit
737163462,Mortgage
737163462,Joint
737163462,Credit Card
737163462,Current
737163462,Investment
735523411,Current
735523411,Credit Card
735523411,Mortgage
735523411,Investment
735523411,On Demand Deposit
735523411,Loan
735554024,Deposit
735554024,Investment
735554024,Loan
735554024,Credit Card
735554024,Current
784818106,Deposit
784818106,Joint
784818106,Current
784818106,Mortgage
784818106,Credit Card
784818106,Mortgage
730667149,Investment
730667149,Loan
730667149,Credit Card
730667149,On Demand Deposit
730667149,Mortgage
730667149,Current
752292101,Investment
752292101,On Demand Deposit
752292101,Current
752292101,Credit Card
812790347,Credit Card
812790347,Current
776204077,Credit Card
776204077,Mortgage
776204077,Investment
776204077,Current
776204077,Deposit
776204077,On Demand Deposit
713841090,On Demand Deposit
713841090,Deposit
713841090,Credit Card
713841090,Investment
713841090,Deposit
749812842,Credit Card
749812842,Current
749812842,Deposit
720983700,On Demand Deposit
720983700,Investment
720983700,Mortgage
720983700,Current
720983700,Credit Card
720983700,Loan
777812721,On Demand Deposit
777812721,Credit Card
777812721,Current
817887616,Investment
817887616,Deposit
817887616,Credit Card
817887616,Mortgage
817887616,Current
753513400,Deposit
753513400,Credit Card
753513400,On Demand Deposit
714618552,Investment
714618552,Deposit
714618552,On Demand Deposit
714618552,Credit Card
714618552,Joint
729096239,Mortgage
729096239,Current
729096239,Credit Card
770225527,On Demand Deposit
770225527,Current
770225527,Mortgage
770225527,Credit Card
788401920,On Demand Deposit
788401920,Current
788401920,Credit Card
788401920,Mortgage
785765326,On Demand Deposit
785765326,Credit Card
785765326,Current
766990676,Investment
766990676,On Demand Deposit
766990676,Current
766990676,Deposit
766990676,Credit Card
766990676,Investment
792392450,On Demand Deposit
792392450,Current
792392450,Credit Card
792392450,Investment
784051766,Current
784051766,Joint
784051766,Credit Card
784051766,Loan
784051766,On Demand Deposit
784051766,Mortgage
713143555,Current
713143555,On Demand Deposit
713143555,Credit Card
713143555,Investment
718974759,Current
718974759,Deposit
718974759,Credit Card
718974759,Investment
803182227,Credit Card
803182227,Current
803182227,Loan
803182227,Mortgage
803182227,Deposit
811768702,Current
811768702,Credit Card
811768702,Investment
811768702,Deposit
798715386,Credit Card
798715386,Mortgage
798715386,Loan
798715386,Current
798715386,On Demand Deposit
798715386,Investment
709981902,Current
709981902,Deposit
709981902,Mortgage
709981902,Investment
709981902,Credit Card
801661036,Deposit
801661036,Current
801661036,Credit Card
754791595,On Demand Deposit
754791595,Credit Card
754791595,Current
754791595,Mortgage
754791595,Investment
709075963,Mortgage
709075963,Credit Card
709075963,Loan
709075963,Current
709075963,Deposit
813076191,On Demand Deposit
813076191,Investment
813076191,Loan
813076191,Credit Card
813076191,Joint
813076191,Current
772983160,Loan
772983160,Current
772983160,Joint
772983160,Credit Card
772983160,Investment
772983160,Mortgage
779690493,Mortgage
779690493,Investment
779690493,Current
779690493,Credit Card
785169358,On Demand Deposit
785169358,Investment
785169358,Credit Card
785169358,Current
729742332,Current
729742332,On Demand Deposit
729742332,Credit Card
785864911,Credit Card
785864911,Deposit
785864911,On Demand Deposit
785864911,Investment
785864911,Current
755119403,Deposit
755119403,On Demand Deposit
755119403,Mortgage
755119403,Investment
755119403,Credit Card
755119403,Loan
719090893,Current
719090893,On Demand Deposit
719090893,Credit Card
782191543,Investment
782191543,Current
782191543,On Demand Deposit
782191543,Mortgage
782191543,Credit Card
818328240,Investment
818328240,Deposit
818328240,Current
818328240,Credit Card
818328240,On Demand Deposit
818328240,Loan
751500959,Joint
751500959,Credit Card
751500959,Investment
751500959,Deposit
751500959,Current
724558671,Investment
724558671,Credit Card
724558671,Current
724558671,Deposit
785105276,Credit Card
785105276,Investment
785105276,On Demand Deposit
785105276,Current
786771989,Current
786771989,Deposit
786771989,Mortgage
786771989,Credit Card
766914150,Current
766914150,Credit Card
766914150,Deposit
824749660,Credit Card
824749660,Current
824749660,Deposit
824749660,Joint
824749660,Investment
824749660,Loan
818236311,Joint
818236311,On Demand Deposit
818236311,Credit Card
818236311,Current
818236311,Mortgage
774166591,Credit Card
774166591,Investment
774166591,Current
774166591,Deposit
774166591,Mortgage
774166591,Mortgage
826242841,Current
826242841,Mortgage
826242841,Credit Card
755802687,Current
755802687,Credit Card
755802687,On Demand Deposit
755802687,Mortgage
771537757,On Demand Deposit
771537757,Current
771537757,Credit Card
822381423,Mortgage
822381423,Joint
822381423,Loan
822381423,Current
822381423,Credit Card
822381423,On Demand Deposit
723303440,Deposit
723303440,Investment
723303440,Credit Card
723303440,Current
786371419,Credit Card
786371419,Current
786371419,On Demand Deposit
715567864,Investment
715567864,On Demand Deposit
715567864,Current
715567864,Credit Card
796476120,Current
796476120,Mortgage
796476120,Credit Card
796476120,On Demand Deposit
813355349,Deposit
813355349,Investment
813355349,Credit Card
813355349,On Demand Deposit
813355349,Current
791438665,Current
791438665,Mortgage
791438665,Investment
791438665,Credit Card
791438665,Joint
791438665,On Demand Deposit
746774357,Current
746774357,Credit Card
746774357,Investment
746774357,Deposit
746774357,Joint
757751546,Current
757751546,Credit Card
757751546,On Demand Deposit
708580507,Deposit
708580507,Current
708580507,Credit Card
741432025,Credit Card
741432025,Current
741432025,Deposit
741432025,Mortgage
732342255,On Demand Deposit
732342255,Current
732342255,Credit Card
768801475,On Demand Deposit
768801475,Credit Card
768801475,Current
820980978,Mortgage
820980978,Current
820980978,On Demand Deposit
820980978,Credit Card
788004334,Current
788004334,Investment
788004334,On Demand Deposit
788004334,Credit Card
804641232,On Demand Deposit
804641232,Credit Card
804641232,Loan
804641232,Current
804641232,Deposit
804641232,Mortgage
809711760,Current
809711760,Mortgage
809711760,Credit Card
809711760,Deposit
749228004,Current
749228004,Investment
749228004,Mortgage
749228004,Deposit
749228004,Loan
749228004,Credit Card
712850656,Current
712850656,On Demand Deposit
712850656,Credit Card
720301780,Deposit
720301780,Current
720301780,Credit Card
739036799,Joint
739036799,Deposit
739036799,Credit Card
739036799,Current
739036799,Investment
792758918,Mortgage
792758918,Current
792758918,Credit Card
792758918,On Demand Deposit
731889502,Credit Card
731889502,Current
731889502,On Demand Deposit
797433245,Credit Card
797433245,Deposit
797433245,Current
788799747,On Demand Deposit
788799747,Credit Card
788799747,Current
784028924,Credit Card
784028924,Deposit
784028924,Investment
784028924,Current
774173228,Investment
774173228,Deposit
774173228,Joint
774173228,Credit Card
774173228,Current
749603385,Joint
749603385,Deposit
749603385,Credit Card
749603385,On Demand Deposit
749603385,Mortgage
749603385,Investment
739470271,Investment
739470271,Credit Card
739470271,On Demand Deposit
739470271,Mortgage
739470271,Current
765952438,Current
765952438,Credit Card
765952438,Deposit
765952438,Mortgage
765485868,Deposit
765485868,Current
765485868,Credit Card
805887444,Current
805887444,Credit Card
805887444,On Demand Deposit
801644216,On Demand Deposit
801644216,Credit Card
801644216,Current
801644216,Investment
727724808,Investment
727724808,Credit Card
727724808,Loan
727724808,On Demand Deposit
727724808,Current
750900482,Investment
750900482,Deposit
750900482,Current
750900482,Credit Card
764391694,Investment
764391694,Deposit
764391694,Loan
764391694,On Demand Deposit
764391694,Mortgage
764391694,Credit Card
747129394,Credit Card
747129394,On Demand Deposit
747129394,Current
821265353,Deposit
821265353,On Demand Deposit
821265353,Credit Card
740480403,On Demand Deposit
740480403,Mortgage
740480403,Investment
740480403,Current
740480403,Loan
740480403,Credit Card
711730679,Mortgage
711730679,Credit Card
711730679,Investment
711730679,On Demand Deposit
711730679,Current
793746891,Current
793746891,Credit Card
793746891,Mortgage
793746891,On Demand Deposit
717967670,Current
717967670,Credit Card
717967670,On Demand Deposit
807000017,Credit Card
807000017,Investment
807000017,Joint
807000017,On Demand Deposit
807000017,Current
776118845,Credit Card
776118845,On Demand Deposit
776118845,Mortgage
776118845,Deposit
781451532,On Demand Deposit
781451532,Credit Card
781451532,Current
781451532,Deposit
781451532,Investment
824104234,Deposit
824104234,Investment
824104234,Credit Card
824104234,On Demand Deposit
725732287,Credit Card
725732287,On Demand Deposit
725732287,Current
791092682,On Demand Deposit
791092682,Credit Card
791092682,Current
773665569,On Demand Deposit
773665569,Investment
773665569,Credit Card
773665569,Current
723171943,Credit Card
723171943,Current
723171943,Investment
723171943,Mortgage
796358860,On Demand Deposit
796358860,Current
796358860,Credit Card
761532520,Investment
761532520,Mortgage
761532520,Deposit
761532520,Current
761532520,Credit Card
761532520,Loan
828218818,Current
828218818,Credit Card
828218818,On Demand Deposit
759580688,Investment
759580688,Current
759580688,Credit Card
759580688,Deposit
759580688,Mortgage
820002315,Loan
820002315,Investment
820002315,Deposit
820002315,Credit Card
820002315,Current
738396964,Loan
738396964,Mortgage
738396964,Credit Card
738396964,Deposit
738396964,Investment
738396964,Current
726615989,Credit Card
726615989,Mortgage
726615989,Current
786209170,Current
786209170,Credit Card
786209170,On Demand Deposit
802081491,Credit Card
802081491,Deposit
802081491,Current
777204935,On Demand Deposit
777204935,Mortgage
777204935,Current
777204935,Credit Card
732499171,Investment
732499171,On Demand Deposit
